doc_name	sentence	pictos_ref_ids	sense_keys
doc1	vous devez mettre les gouttes le matin	[[2608], [15525], [29828], [29828], [29828], [8476], [25704]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['dribble%2:35:10::', 'drip%2:35:10::', 'drop%2:35:12::', 'dropper%1:06:00::', 'eye_dropper%1:06:00::', 'lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::'], ['dribble%2:35:10::', 'drip%2:35:10::', 'drop%2:35:12::', 'dropper%1:06:00::', 'eye_dropper%1:06:00::', 'lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::'], ['dribble%2:35:10::', 'drip%2:35:10::', 'drop%2:35:12::', 'dropper%1:06:00::', 'eye_dropper%1:06:00::', 'lay%2:35:01::', 'place%2:35:00::', 'pose%2:35:02::', 'position%2:35:00::', 'put%2:35:00::', 'set%2:35:00::'], [], ['forenoon%1:28:00::', 'morn%1:28:00::', 'morning%1:28:00::', 'morning_time%1:28:00::', 'aurora%1:28:00::', 'break_of_day%1:28:00::', 'break_of_the_day%1:28:00::', 'cockcrow%1:28:00::', 'dawn%1:28:00::', 'dawning%1:28:00::', 'daybreak%1:28:00::', 'dayspring%1:28:00::', 'first_light%1:28:00::', 'morning%1:28:01::', 'sunrise%1:28:00::', 'sunup%1:28:00::']]
doc1	avez vous bu de l'alcool	[[9001], [2608], [2276], [7074], [8476], [26626]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['drink%2:34:00::', 'imbibe%2:34:00::'], [], [], ['alcohol%1:13:00::', 'alcoholic_beverage%1:13:00::', 'alcoholic_drink%1:13:00::', 'inebriant%1:13:00::', 'intoxicant%1:13:00::']]
doc1	fumez vous régulièrement	[[7111], [2608], [37029]]	[['smoke%2:34:00::'], [], ['frequently%4:02:00::', 'oft%4:02:00::', 'often%4:02:00::', 'oftentimes%4:02:00::', 'ofttimes%4:02:00::']]
doc1	combien de cigarettes fumez vous par jour	[[7073], [7074], [4601], [7111], [2608], [7212], [7022]]	[['amount%1:03:00::', 'measure%1:03:00::', 'quantity%1:03:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], [], ['butt%1:06:04::', 'cigaret%1:06:00::', 'cigarette%1:06:00::', 'coffin_nail%1:06:00::', 'fag%1:06:00::'], ['smoke%2:34:00::'], [], [], ['day%1:28:02::', 'daylight%1:28:00::', 'daytime%1:28:00::']]
doc1	à quel âge avez vous commencé à fumer	[[], [], [7072], [9001], [2608], [5431], [7041], [7111]]	[[], [], ['age%1:28:00::', 'eld%1:28:01::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], ['be%2:42:00::', 'exist%2:42:00::'], [], ['begin%2:30:00::', 'commence%2:30:00::', 'get%2:30:12::', 'get_down%2:30:00::', 'set_about%2:30:00::', 'set_out%2:30:00::', 'start%2:30:00::', 'start_out%2:30:00::', 'begin%2:42:00::', 'start%2:42:00::', 'scratch%1:15:00::', 'scratch_line%1:15:00::', 'start%1:15:00::', 'starting_line%1:15:00::', 'start%1:11:00::'], [], ['smoke%2:34:00::']]
doc1	avez vous arrêté de fumer	[[9001], [2608], [7196], [7074], [7111]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['stop%2:38:01::', 'intercept%2:35:00::', 'stop%2:35:00::'], [], ['smoke%2:34:00::']]
doc1	il ne faut pas vous opérer	[[], [], [15525], [5526], [2608], [5530]]	[[], [], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], ['operate%2:29:00::', 'operate_on%2:29:00::']]
doc1	avez vous pensé à arrêter de boire	[[9001], [2608], [8661], [7041], [7196], [7074], [2276]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['cerebrate%2:31:00::', 'cogitate%2:31:00::', 'think%2:31:00::', 'think%2:36:00::', 'intend%2:31:00::', 'mean%2:31:00::', 'think%2:31:06::', 'think%2:31:08::'], [], ['stop%2:38:01::', 'intercept%2:35:00::', 'stop%2:35:00::'], [], ['drink%2:34:00::', 'imbibe%2:34:00::']]
doc1	vous a t on déjà dit que vous buviez trop	[[2608], [9001], [], [], [37162], [9692], [11351], [2608], [2276], [25708]]	[[], ['be%2:42:00::', 'exist%2:42:00::'], [], [], ['again%4:02:00::', 'once_again%4:02:00::', 'once_more%4:02:00::', 'over_again%4:02:00::'], ['articulate%2:32:00::', 'enounce%2:32:00::', 'enunciate%2:32:01::', 'pronounce%2:32:01::', 'say%2:32:02::', 'sound_out%2:32:01::', 'say%2:32:00::', 'state%2:32:00::', 'tell%2:32:04::', 'express%2:32:00::', 'give_tongue_to%2:32:00::', 'utter%2:32:01::', 'verbalise%2:32:03::', 'verbalize%2:32:03::'], [''], [], ['drink%2:34:00::', 'imbibe%2:34:00::'], ['rattling%4:02:00::', 'real%4:02:01::', 'really%4:02:00::', 'very%4:02:00::']]
doc1	combien de verres d'alcool buvez vous par jour	[[7073], [7074], [2356], [7074], [26626], [2276], [2608], [7212], [7022]]	[['amount%1:03:00::', 'measure%1:03:00::', 'quantity%1:03:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], [], ['drinking_glass%1:06:00::', 'glass%1:06:00::'], [], ['alcohol%1:13:00::', 'alcoholic_beverage%1:13:00::', 'alcoholic_drink%1:13:00::', 'inebriant%1:13:00::', 'intoxicant%1:13:00::'], ['drink%2:34:00::', 'imbibe%2:34:00::'], [], [], ['day%1:28:02::', 'daylight%1:28:00::', 'daytime%1:28:00::']]
doc1	consommez vous d'autres drogues	[[8095], [2608], [7074], [17056], [30971]]	[['do_drugs%2:34:00::', 'drug%2:34:00::', 'drug_addiction%1:26:00::', 'white_plague%1:26:01::', 'drug_abuse%1:04:00::', 'habit%1:04:01::', 'substance_abuse%1:04:00::', 'habituate%2:34:00::', 'use%2:34:02::'], [], [], ['other%3:00:00::', 'another%5:00:00:other:00', 'some_other%5:00:00:other:00'], ['drug%1:06:00::', 'drug_abuse%1:04:00::', 'habit%1:04:01::', 'substance_abuse%1:04:00::', 'drug_addiction%1:26:00::', 'white_plague%1:26:01::']]
doc1	votre consommation d'alcool a t elle augmenté	[[12285], [4606], [7074], [26626], [9001], [], [], [19572]]	[[''], ['grapple%2:35:01::', 'grip%2:35:03::', 'grip%2:35:00::', 'hold%2:35:00::', 'take_hold%2:35:00::'], [], ['alcohol%1:13:00::', 'alcoholic_beverage%1:13:00::', 'alcoholic_drink%1:13:00::', 'inebriant%1:13:00::', 'intoxicant%1:13:00::'], ['be%2:42:00::', 'exist%2:42:00::'], [], [], ['advance%1:04:01::', 'rise%1:04:01::', 'rise%1:11:00::', 'boost%1:07:00::', 'cost_increase%1:07:00::', 'hike%1:07:01::', 'rise%1:07:03::', 'climb%2:30:01::', 'go_up%2:30:00::', 'rise%2:30:00::']]
doc1	depuis combien d'années fumez vous	[[7077], [7073], [7074], [6903], [7111], [2608]]	[[], ['amount%1:03:00::', 'measure%1:03:00::', 'quantity%1:03:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::'], [], ['twelvemonth%1:28:00::', 'year%1:28:01::', 'yr%1:28:00::'], ['smoke%2:34:00::'], []]
doc1	utilisez vous des seringues usagées	[[8095], [2608], [8477], [31732], []]	[['do_drugs%2:34:00::', 'drug%2:34:00::', 'drug_addiction%1:26:00::', 'white_plague%1:26:01::', 'drug_abuse%1:04:00::', 'habit%1:04:01::', 'substance_abuse%1:04:00::', 'habituate%2:34:00::', 'use%2:34:02::'], [], [], ['syringe%1:06:00::'], []]
doc1	avez vous pris d'autres produits durant les trente derniers jours	[[9001], [2608], [15485], [7074], [17056], [], [7081], [8477], [29298], [27319], [7022]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['apply%2:34:00::', 'employ%2:34:00::', 'use%2:34:01::', 'utilise%2:34:00::', 'utilize%2:34:00::'], [], ['other%3:00:00::', 'another%5:00:00:other:00', 'some_other%5:00:00:other:00'], [], ['patch%1:28:00::', 'piece%1:28:00::', 'spell%1:28:01::', 'while%1:28:00::'], [], ['number%1:23:00::', 'number%1:10:01::', 'numeral%1:10:00::', '30%1:23:00::', 'thirty%1:23:00::', 'xxx%1:23:00::', '30%5:00:00:cardinal:00', 'thirty%5:00:00:cardinal:00', 'xxx%5:00:00:cardinal:00'], ['old%5:00:00:preceding:00', 'previous%5:00:00:preceding:00', 'come_before%2:41:00::', 'precede%2:41:00::'], ['day%1:28:02::', 'daylight%1:28:00::', 'daytime%1:28:00::']]
doc1	avez vous pris de l'héroïne ces dernières vingt quatre heures	[[9001], [2608], [8095], [7074], [8476], [30971], [7092], [27319], [29286], [29286], [7129]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['do_drugs%2:34:00::', 'drug%2:34:00::', 'drug_addiction%1:26:00::', 'white_plague%1:26:01::', 'drug_abuse%1:04:00::', 'habit%1:04:01::', 'substance_abuse%1:04:00::', 'habituate%2:34:00::', 'use%2:34:02::'], [], [], ['drug%1:06:00::', 'drug_abuse%1:04:00::', 'habit%1:04:01::', 'substance_abuse%1:04:00::', 'drug_addiction%1:26:00::', 'white_plague%1:26:01::'], [''], ['old%5:00:00:preceding:00', 'previous%5:00:00:preceding:00', 'come_before%2:41:00::', 'precede%2:41:00::'], ['number%1:23:00::', 'number%1:10:01::', 'numeral%1:10:00::', '24%1:23:00::', 'twenty-four%1:23:00::', 'two_dozen%1:23:00::', 'xxiv%1:23:00::', '24%5:00:00:cardinal:00', 'twenty-four%5:00:00:cardinal:00', 'xxiv%5:00:00:cardinal:00'], ['number%1:23:00::', 'number%1:10:01::', 'numeral%1:10:00::', '24%1:23:00::', 'twenty-four%1:23:00::', 'two_dozen%1:23:00::', 'xxiv%1:23:00::', '24%5:00:00:cardinal:00', 'twenty-four%5:00:00:cardinal:00', 'xxiv%5:00:00:cardinal:00'], ['60_minutes%1:28:00::', 'hour%1:28:00::', 'hr%1:28:00::']]
doc1	avez vous déjà fumé du tabac	[[9001], [2608], [37162], [7111], [11712], [5101]]	[['be%2:42:00::', 'exist%2:42:00::'], [], ['again%4:02:00::', 'once_again%4:02:00::', 'once_more%4:02:00::', 'over_again%4:02:00::'], ['smoke%2:34:00::'], [], ['baccy%1:06:00::', 'tobacco%1:06:00::', 'butt%1:06:04::', 'cigaret%1:06:00::', 'cigarette%1:06:00::', 'coffin_nail%1:06:00::', 'fag%1:06:00::', 'pack%1:06:00::']]
doc1	nous allons vous mesurer	[[7185], [7079], [2608], [33100]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [], ['measure%2:31:00::', 'measure_out%2:31:00::', 'mensurate%2:31:00::']]
doc1	nous allons faire une prise de sang	[[7185], [7079], [], [8474], [5901], [5901], [5901]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [], [], ['extraction%1:22:00::', 'analysis%1:04:00::', 'blood_test%1:09:00::'], ['extraction%1:22:00::', 'analysis%1:04:00::', 'blood_test%1:09:00::'], ['extraction%1:22:00::', 'analysis%1:04:00::', 'blood_test%1:09:00::']]
doc1	vous devez vous hydrater en suffisance	[[2608], [15525], [], [37207], [], [5521]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], [], ['hydrate%2:30:03::'], [], ['a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'much%4:02:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::']]
doc1	vous devez attendre en salle d'attente	[[2608], [15525], [8109], [11709], [27473], [27473], [27473]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['wait%2:42:00::'], [], ['lounge%1:06:00::', 'waiting_area%1:06:00::', 'waiting_room%1:06:00::'], ['lounge%1:06:00::', 'waiting_area%1:06:00::', 'waiting_room%1:06:00::'], ['lounge%1:06:00::', 'waiting_area%1:06:00::', 'waiting_room%1:06:00::']]
doc1	l'infirmière va venir vous voir	[[8476], [2375], [7079], [11708], [2608], [2474]]	[[], ['nurse%1:18:00::', 'np%1:18:00::', 'nurse_clinician%1:18:00::', 'nurse_practitioner%1:18:00::'], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], ['come%2:38:00::', 'come_up%2:38:02::', 'arrive%2:38:00::', 'come%2:38:04::', 'get%2:38:00::'], [], ['see%2:39:00::', 'look%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'view%2:39:00::', 'observe%2:39:00::']]
doc1	vous ne pouvez pas boire pas manger ni fumer	[[2608], [], [11750], [5526], [2276], [5526], [2349], [5526], [7111]]	[[], [], [''], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], ['drink%2:34:00::', 'imbibe%2:34:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], ['eat%2:34:00::', 'consume%2:34:00::', 'have%2:34:00::', 'ingest%2:34:00::', 'take%2:34:00::', 'take_in%2:34:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], ['smoke%2:34:00::']]
doc1	vous devez éviter les produits laitiers	[[2608], [15525], [5526], [8477], [31815], [31815]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], ['dairy_product%1:13:00::'], ['dairy_product%1:13:00::']]
doc1	nous allons écouter votre coeur	[[7185], [7079], [2381], [12285], [2715]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], ['hear%2:39:05::', 'listen%2:39:01::', 'take_heed%2:39:00::', 'hear%2:39:00::'], [''], ['heart%1:08:00::', 'pump%1:08:00::', 'ticker%1:08:00::']]
doc1	vous devez prendre ces trois comprimés ensemble	[[2608], [15525], [2349], [7092], [2629], [34565], [27091]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['eat%2:34:00::', 'consume%2:34:00::', 'have%2:34:00::', 'ingest%2:34:00::', 'take%2:34:00::', 'take_in%2:34:00::'], [''], ['3%1:23:00::', 'deuce-ace%1:23:00::', 'iii%1:23:00::', 'leash%1:23:00::', 'tercet%1:23:00::', 'ternary%1:23:00::', 'ternion%1:23:00::', 'terzetto%1:23:00::', 'three%1:23:00::', 'threesome%1:23:00::', 'tierce%1:23:01::', 'trey%1:23:00::', 'triad%1:23:00::', 'trine%1:23:00::', 'trinity%1:23:00::', 'trio%1:23:00::', 'triplet%1:23:00::', 'troika%1:23:00::', '3%5:00:00:cardinal:00', 'iii%5:00:00:cardinal:00', 'three%5:00:00:cardinal:00', 'number%1:23:00::'], ['lozenge%1:06:00::', 'pill%1:06:00::', 'tab%1:06:00::', 'tablet%1:06:00::'], ['all%5:00:00:complete:00', 'all%4:02:00::', 'altogether%4:02:04::', 'completely%4:02:04::', 'entirely%4:02:00::', 'right%4:02:07::', 'totally%4:02:00::', 'whole%4:02:00::', 'wholly%4:02:00::']]
doc1	je vais vous prescrire un spray	[[2617], [7079], [2608], [26366], [8474], [26571]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [], ['prescribe%2:32:01::'], [], ['atomiser%1:06:00::', 'atomizer%1:06:00::', 'nebuliser%1:06:00::', 'nebulizer%1:06:00::', 'spray%1:06:00::', 'sprayer%1:06:00::']]
doc1	êtes vous inquiet par rapport à l'opération	[[5858], [2608], [26985], [7194], [7194], [7194], [8476], [27925]]	[['be%2:42:03::', 'be%2:42:06::'], [], ['apprehensive%5:00:00:uneasy:00', 'worried%5:00:00:uneasy:00', 'worry%2:37:00::', 'vex%2:37:02::', 'worry%2:37:01::'], [], [], [], [], ['operation%1:04:00::', 'surgery%1:04:01::', 'surgical_operation%1:04:00::', 'surgical_procedure%1:04:00::', 'surgical_process%1:04:00::']]
doc1	suivez la ligne verte	[[7037], [8476], [4684], [4886]]	[['follow%2:38:13::', 'pursue%2:38:00::', 'chase%2:38:00::', 'chase_after%2:38:00::', 'dog%2:38:00::', 'give_chase%2:38:00::', 'go_after%2:38:01::', 'tag%2:38:00::', 'tail%2:38:00::', 'track%2:38:00::', 'trail%2:38:00::'], [], ['straight_line%1:25:00::', 'line%1:15:00::'], ['dark-green%5:00:00:chromatic:00', 'green%5:00:00:chromatic:00', 'greenish%5:00:00:chromatic:00', 'light-green%5:00:00:chromatic:00']]
doc1	vous devez aller aux soins intensifs	[[2608], [15525], [7079], [11709], [30468], [30468]]	[[], ['compel%2:41:00::', 'obligate%2:41:00::', 'oblige%2:41:00::'], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [], ['icu%1:14:00::', 'intensive_care_unit%1:14:00::'], ['icu%1:14:00::', 'intensive_care_unit%1:14:00::']]
doc1	vous allez pouvoir rentrer à la maison	[[2608], [7079], [11750], [29714], [], [], []]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [''], ['return%2:38:00::'], [], [], []]
doc1	nous allons appeler un interprète	[[7185], [7079], [4686], [8474], [24619]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], ['call%2:32:09::', 'cry%2:32:01::', 'holler%2:32:05::', 'hollo%2:32:00::', 'scream%2:32:01::', 'shout%2:32:01::', 'shout_out%2:32:00::', 'squall%2:32:00::', 'yell%2:32:01::'], [], ['sign_language%1:10:00::', 'signing%1:10:00::', 'interpreter%1:18:01::', 'translator%1:18:00::']]
doc1	nous allons prévoir une consultation chez le dentiste	[[7185], [7079], [11706], [8474], [16165], [7041], [8476], [11229]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], ['design%2:36:00::', 'plan%2:36:01::'], [], ['appointment%1:14:00::', 'date%1:14:00::', 'engagement%1:14:00::'], [], [], ['dental_practitioner%1:18:00::', 'dentist%1:18:00::', 'tooth_doctor%1:18:00::', 'dental_surgeon%1:18:00::']]
doc1	vous avez une pneumonie une infection des poumons	[[2608], [9001], [8474], [5403], [8474], [6637], [8477], [2822]]	[[], ['be%2:42:00::', 'exist%2:42:00::'], [], ['bronchitis%1:26:00::'], [], ['illness%1:26:00::', 'malady%1:26:00::', 'sickness%1:26:00::', 'unwellness%1:26:00::'], [], ['lung%1:08:00::']]
doc1	je ne pense pas que l'os soit cassé	[[2617], [], [8661], [5526], [11351], [8476], [2972], [5858], [6604]]	[[], [], ['cerebrate%2:31:00::', 'cogitate%2:31:00::', 'think%2:31:00::', 'think%2:36:00::', 'intend%2:31:00::', 'mean%2:31:00::', 'think%2:31:06::', 'think%2:31:08::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [''], [], ['bone%1:08:00::', 'os%1:08:00::', 'femoris%1:08:00::', 'femur%1:08:00::', 'thighbone%1:08:00::'], ['be%2:42:03::', 'be%2:42:06::'], ['break%2:30:10::', 'carve_up%2:41:00::', 'dissever%2:41:00::', 'divide%2:41:00::', 'separate%2:41:01::', 'split%2:41:03::', 'split_up%2:41:02::', 'bust%2:35:02::', 'rupture%2:35:00::', 'snap%2:35:01::', 'tear%2:35:00::']]
doc1	nous allons faire une analyse d'urine	[[7185], [7079], [11749], [8474], [8021], [8021], [8021]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['uranalysis%1:04:00::', 'urinalysis%1:04:00::'], ['uranalysis%1:04:00::', 'urinalysis%1:04:00::'], ['uranalysis%1:04:00::', 'urinalysis%1:04:00::']]
doc1	je vais vous montrer comment faire l'injection d'insuline	[[2617], [7079], [2608], [11308], [22619], [11749], [8476], [24125], [24125], [24125]]	[[], ['direction%1:15:00::', 'way%1:15:00::', 'interrogation%1:10:01::', 'interrogative%1:10:00::', 'interrogative_sentence%1:10:00::', 'question%1:10:03::', 'go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'channelise%2:38:03::', 'channelize%2:38:03::', 'direct%2:38:03::', 'guide%2:38:01::', 'head%2:38:01::', 'maneuver%2:38:00::', 'manoeuver%2:38:00::', 'manoeuvre%2:38:00::', 'point%2:38:05::', 'steer%2:38:00::'], [], ['demo%2:39:00::', 'demonstrate%2:39:01::', 'exhibit%2:39:00::', 'present%2:39:00::', 'show%2:39:02::', 'show%2:39:00::'], [''], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['insulin%1:08:00::', 'inject%2:34:01::'], ['insulin%1:08:00::', 'inject%2:34:01::'], ['insulin%1:08:00::', 'inject%2:34:01::']]
